time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/approx_kl,train/entropy_loss,train/value_loss,train/learning_rate,train/loss,train/clip_range,train/clip_fraction,train/n_updates,train/std,train/explained_variance,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
7855,52300,523,6,0.0,-2.8405317306518554,922299.8375,0.0003,458459.4375,0.2,0.0,2610,1.0013389587402344,-0.2590034008026123,-3.563165506648147e-07,15000.0,-1632231.7808776665
7867,52400,524,6,0.0,-2.840561103820801,1485604.7,0.0003,758317.125,0.2,0.0,2615,1.00135338306427,-4.81876802444458,-5.468845385792065e-06,15000.0,-1632231.7808776665
7881,52500,525,6,0.0,-2.840585803985596,879772.8875,0.0003,419742.0,0.2,0.0,2620,1.001362919807434,-3.6620492935180664,-2.7790069111688354e-06,15000.0,-1632231.7808776665
7894,52600,526,6,0.0,-2.8406030178070067,522974.81875,0.0003,252787.921875,0.2,0.0,2625,1.001371145248413,-0.054198384284973145,-6.794929845455044e-08,15000.0,-1632231.7808776665
7908,52700,527,6,0.0,-2.8406192779541017,803392.6625,0.0003,372558.03125,0.2,0.0,2630,1.0013785362243652,0.2059301733970642,-2.8921366119760705e-06,15000.0,-1632231.7808776665
7921,52800,528,6,0.0,-2.8406323432922362,735862.425,0.0003,324469.4375,0.2,0.0,2635,1.0013844966888428,-3.70957612991333,-3.4407377743406186e-06,15000.0,-1632231.7808776665
7935,52900,529,6,0.0,-2.840641164779663,760113.825,0.0003,386112.40625,0.2,0.0,2640,1.00138521194458,-0.08580100536346436,-2.2139549110011815e-06,15000.0,-1632231.7808776665
7949,53000,530,6,0.0,-2.8406407833099365,732802.125,0.0003,355166.125,0.2,0.0,2645,1.0013855695724487,-0.34887588024139404,-2.0142793765387524e-06,15000.0,-1632231.7808776665
7962,53100,531,6,0.0,-2.8406428337097167,2370186.95,0.0003,1123640.75,0.2,0.0,2650,1.0013868808746338,-1.2859385013580322,-1.2421607635815236e-07,15000.0,-1632231.7808776665
7977,53200,532,6,0.0,-2.8406447410583495,1147615.375,0.0003,560151.0625,0.2,0.0,2655,1.0013868808746338,-0.42072176933288574,-1.505255680989137e-06,15000.0,-1632231.7808776665
7991,53300,533,6,0.0,-2.840642547607422,1012370.8375,0.0003,480347.1875,0.2,0.0,2660,1.0013837814331055,-1.9077224731445312,-1.585006675952627e-06,15000.0,-1632231.7808776665
8004,53400,534,6,4.172325e-09,-2.840633916854858,457979.28125,0.0003,229503.71875,0.2,0.0,2665,1.001378059387207,0.3524520993232727,-9.273410008980854e-06,15000.0,-1632231.7808776665
8019,53500,535,6,1.7881393e-09,-2.8406235694885256,951943.625,0.0003,473190.71875,0.2,0.0,2670,1.0013748407363892,-0.13159644603729248,-6.051063436984805e-07,15000.0,-1632231.7808776665
8032,53600,536,6,0.0,-2.840618944168091,714111.1625,0.0003,332223.46875,0.2,0.0,2675,1.001373052597046,0.11760759353637695,2.645254156163901e-07,15000.0,-1632231.7808776665
8045,53700,537,6,0.0,-2.8406159400939943,597456.95,0.0003,280699.09375,0.2,0.0,2680,1.0013718605041504,0.1418934464454651,3.3268331844027444e-06,15000.0,-1632231.7808776665
8058,53800,538,6,0.0,-2.840613269805908,1419825.325,0.0003,659328.625,0.2,0.0,2685,1.0013701915740967,-0.34488344192504883,-7.801056058909239e-07,15000.0,-1632231.7808776665
8071,53900,539,6,0.0,-2.840609979629517,3487687.0,0.0003,1625997.625,0.2,0.0,2690,1.0013689994812012,0.20477765798568726,-8.341073900908213e-07,15000.0,-1632231.7808776665
8085,54000,540,6,0.0,-2.840609979629517,490738.1875,0.0003,222762.015625,0.2,0.0,2695,1.0013715028762817,-0.6966893672943115,-6.227493180688271e-07,15000.0,-1632231.7808776665
8098,54100,541,6,0.0,-2.8406170845031737,3033855.9,0.0003,1413013.875,0.2,0.0,2700,1.001375436782837,0.1262078881263733,-3.3199786457771553e-07,15000.0,-1632231.7808776665
8111,54200,542,6,0.0,-2.8406224727630613,498790.6125,0.0003,239998.796875,0.2,0.0,2705,1.0013750791549683,0.14847970008850098,-1.4638900993624304e-06,15000.0,-1632231.7808776665
8125,54300,543,6,0.0,-2.840617847442627,2201503.7,0.0003,1024056.5,0.2,0.0,2710,1.0013712644577026,-0.7815272808074951,-3.1301974150466094e-06,15000.0,-1632231.7808776665
8138,54400,544,6,0.0,-2.8406107425689697,835104.2375,0.0003,380928.6875,0.2,0.0,2715,1.0013689994812012,-26.005624771118164,-4.802227040556773e-06,15000.0,-1632231.7808776665
8151,54500,545,6,0.0,-2.840607738494873,1535294.05,0.0003,715984.0625,0.2,0.0,2720,1.0013679265975952,-1.0782341957092285,2.2494793343597054e-07,15000.0,-1632231.7808776665
8164,54600,546,6,0.0,-2.840606451034546,1934761.5,0.0003,893373.375,0.2,0.0,2725,1.0013678073883057,-1.5241925716400146,1.2400150012581435e-06,15000.0,-1632231.7808776665
8178,54700,547,6,0.0,-2.8406065940856933,5896709.1,0.0003,2771031.75,0.2,0.0,2730,1.0013680458068848,-0.2551482915878296,-3.900527900668749e-07,15000.0,-1632231.7808776665
8190,54800,548,6,0.0,-2.840607452392578,1039420.025,0.0003,483556.40625,0.2,0.0,2735,1.0013692378997803,-0.17051923274993896,-7.443427904263444e-07,15000.0,-1632231.7808776665
8204,54900,549,6,0.0,-2.840615224838257,482985.4125,0.0003,240013.1875,0.2,0.0,2740,1.0013809204101562,-36.30659103393555,-7.11441039324967e-07,15000.0,-1632231.7808776665
8218,55000,550,6,0.0,-2.840644884109497,2641844.8,0.0003,1248847.25,0.2,0.0,2745,1.0013949871063232,-0.07723760604858398,-8.62359999054263e-07,15000.0,-1632231.7808776665
8230,55100,551,6,0.0,-2.8406676769256594,3641354.55,0.0003,1718022.125,0.2,0.0,2750,1.0014032125473022,0.08253133296966553,-7.152557515155423e-08,15000.0,-1632231.7808776665
8243,55200,552,6,0.0,-2.8406816005706785,2906556.1,0.0003,1369563.0,0.2,0.0,2755,1.0014086961746216,-6.036259651184082,-1.7694235280085734e-06,15000.0,-1632231.7808776665
8256,55300,553,6,0.0,-2.8406911373138426,3123872.05,0.0003,1456590.375,0.2,0.0,2760,1.0014123916625977,-0.33967041969299316,6.50882731179081e-07,15000.0,-1632231.7808776665
8270,55400,554,6,0.0,-2.8406957149505616,584269.7125,0.0003,274476.15625,0.2,0.0,2765,1.0014116764068604,-2.137510061264038,-1.3961792591388189e-06,15000.0,-1632231.7808776665
8283,55500,555,6,0.0,-2.840691661834717,361884.61875,0.0003,199102.375,0.2,0.0,2770,1.0014091730117798,-1.9619905948638916,-1.5921592657619499e-06,15000.0,-1632231.7808776665
8296,55600,556,6,0.0,-2.840688419342041,399551.20625,0.0003,194282.046875,0.2,0.0,2775,1.0014090538024902,-1.2485711574554443,7.463693719955699e-07,15000.0,-1632231.7808776665
8310,55700,557,6,0.0,-2.8406903743743896,1217093.7,0.0003,607084.1875,0.2,0.0,2780,1.0014116764068604,-0.20888769626617432,-4.0566921404305846e-07,15000.0,-1632231.7808776665
8322,55800,558,6,0.0,-2.8406960010528564,2133176.125,0.0003,1025321.75,0.2,0.0,2785,1.0014140605926514,-0.355424165725708,2.2828578778444352e-07,15000.0,-1632231.7808776665
8335,55900,559,6,0.0,-2.8406994342803955,3076243.1,0.0003,1468750.25,0.2,0.0,2790,1.0014146566390991,-1.0029146671295166,7.617473620769034e-08,15000.0,-1632231.7808776665
8348,56000,560,6,0.0,-2.840699577331543,4679884.6,0.0003,2215752.5,0.2,0.0,2795,1.0014145374298096,-1.0280802249908447,-3.0303002489517895e-07,15000.0,-1632231.7808776665
8362,56100,561,6,5.9604643e-10,-2.840709114074707,459270.19375,0.0003,229563.953125,0.2,0.0,2800,1.0014314651489258,-1.9054200649261475,-7.739543878404476e-06,15000.0,-1632231.7808776665
8376,56200,562,6,5.9604643e-10,-2.8407499313354494,1973664.175,0.0003,935671.625,0.2,0.0,2805,1.0014503002166748,0.2447338104248047,-1.5092134584904216e-05,15000.0,-1632231.7808776665
8389,56300,563,6,0.0,-2.8407811641693117,792462.4,0.0003,382653.6875,0.2,0.0,2810,1.0014610290527344,0.48107266426086426,-5.167007544493174e-06,15000.0,-1632231.7808776665
8404,56400,564,6,0.0,-2.84079794883728,1227485.075,0.0003,535948.375,0.2,0.0,2815,1.001466989517212,-0.15701866149902344,2.5438070622385568e-06,15000.0,-1632231.7808776665
8418,56500,565,6,0.0,-2.840807485580444,465464.23125,0.0003,245253.875,0.2,0.0,2820,1.0014700889587402,-0.3352259397506714,-8.461475580645583e-07,15000.0,-1632231.7808776665
8432,56600,566,6,0.0,-2.840812015533447,978221.8375,0.0003,476758.09375,0.2,0.0,2825,1.0014715194702148,-2.131871461868286,-1.2228488899701517e-06,15000.0,-1632231.7808776665
8445,56700,567,6,5.9604643e-10,-2.8408094882965087,492308.61875,0.0003,243624.765625,0.2,0.0,2830,1.0014640092849731,0.11652100086212158,-8.702874120025683e-06,15000.0,-1632231.7808776665
8459,56800,568,6,2.3841857e-09,-2.840791177749634,1079612.8125,0.0003,522956.46875,0.2,0.0,2835,1.001455307006836,-1.642228364944458,4.7860145223399545e-06,15000.0,-1632231.7808776665
8473,56900,569,6,0.0,-2.840775966644287,1140944.175,0.0003,571959.25,0.2,0.0,2840,1.001449704170227,-0.6454147100448608,2.163231382823483e-06,15000.0,-1632231.7808776665
8486,57000,570,6,2.3841857e-09,-2.840762662887573,957151.375,0.0003,476840.96875,0.2,0.0,2845,1.0014374256134033,0.12789124250411987,-1.116526144997465e-05,15000.0,-1632231.7808776665
8500,57100,571,6,1.9669534e-08,-2.840731906890869,810346.9,0.0003,369071.53125,0.2,0.0,2850,1.0014219284057617,-0.5687351226806641,4.782199917485741e-06,15000.0,-1632231.7808776665
8513,57200,572,6,1.1920929e-09,-2.8407061100006104,509711.425,0.0003,244995.546875,0.2,0.0,2855,1.0014128684997559,0.27120357751846313,1.0116815494320975e-05,15000.0,-1632231.7808776665
8527,57300,573,6,0.0,-2.840692377090454,507076.30625,0.0003,259637.40625,0.2,0.0,2860,1.0014090538024902,-0.08360648155212402,-9.481429977142852e-06,15000.0,-1632231.7808776665
8540,57400,574,6,0.0,-2.8406867504119875,1170650.375,0.0003,568825.0,0.2,0.0,2865,1.0014067888259888,0.07639020681381226,1.6293525631816407e-06,15000.0,-1632231.7808776665
8554,57500,575,6,1.7881393e-09,-2.840676116943359,249896.840625,0.0003,124332.3515625,0.2,0.0,2870,1.0013887882232666,-0.42836451530456543,-3.117442134659143e-06,15000.0,-1632231.7808776665
8567,57600,576,6,0.0,-2.8406272411346434,475170.5125,0.0003,227495.0,0.2,0.0,2875,1.0013651847839355,0.3183378577232361,-5.120992855189855e-06,15000.0,-1632231.7808776665
8581,57700,577,6,0.0,-2.8405885696411133,914830.925,0.0003,463822.25,0.2,0.0,2880,1.0013513565063477,0.35783809423446655,-4.386901842678981e-07,15000.0,-1632231.7808776665
8595,57800,578,6,0.0,-2.840565586090088,512863.275,0.0003,247210.078125,0.2,0.0,2885,1.0013426542282104,-3.2721214294433594,-4.606247035354727e-07,15000.0,-1632231.7808776665
8609,57900,579,6,0.0,-2.8405463695526123,647856.85,0.0003,322919.875,0.2,0.0,2890,1.001326560974121,-16.305021286010742,-4.653692375100605e-06,15000.0,-1632231.7808776665
8622,58000,580,6,3.5762786e-09,-2.8405078887939452,888880.3375,0.0003,420921.1875,0.2,0.0,2895,1.001308560371399,-5.361256122589111,4.530787453660423e-06,15000.0,-1632231.7808776665
8635,58100,581,6,0.0,-2.8404783725738527,466650.09375,0.0003,210749.3125,0.2,0.0,2900,1.0012974739074707,-2.2420654296875,-5.18465029415438e-06,15000.0,-1632231.7808776665
8648,58200,582,6,5.9604643e-10,-2.8404644966125487,676319.75,0.0003,335447.78125,0.2,0.0,2905,1.0013014078140259,-0.013887286186218262,-5.221486044248991e-06,15000.0,-1632231.7808776665
8661,58300,583,6,1.1920929e-09,-2.840477466583252,640347.75,0.0003,319199.875,0.2,0.0,2910,1.001298189163208,-0.4938485622406006,-7.46011722618789e-07,15000.0,-1632231.7808776665
8674,58400,584,6,0.0,-2.8404603004455566,281135.19375,0.0003,139710.296875,0.2,0.0,2915,1.0012925863265991,-6.581704139709473,-2.115964922300151e-06,15000.0,-1632231.7808776665
8688,58500,585,6,8.34465e-09,-2.84045729637146,993777.075,0.0003,469992.5625,0.2,0.0,2920,1.0012937784194946,-3.8227224349975586,-1.8954277393845587e-06,15000.0,-1632231.7808776665
8702,58600,586,6,1.7881393e-09,-2.8404566287994384,534150.31875,0.0003,259507.234375,0.2,0.0,2925,1.001288890838623,-0.8908379077911377,2.7208328683414607e-06,15000.0,-1632231.7808776665
8717,58700,587,6,0.0,-2.8404430389404296,447108.93125,0.0003,211018.875,0.2,0.0,2930,1.0012826919555664,0.12611174583435059,1.720666887194966e-06,15000.0,-1632231.7808776665
8730,58800,588,6,0.0,-2.840434122085571,868799.5375,0.0003,427389.59375,0.2,0.0,2935,1.0012799501419067,-0.03273499011993408,-2.671480215710176e-06,15000.0,-1632231.7808776665
8744,58900,589,6,0.0,-2.8404308795928954,299600.95625,0.0003,132006.984375,0.2,0.0,2940,1.0012805461883545,-0.15550339221954346,4.256963701010363e-06,15000.0,-1632231.7808776665
8757,59000,590,6,0.0,-2.840434741973877,290490.834375,0.0003,116218.7890625,0.2,0.0,2945,1.0012843608856201,-35.3558349609375,-3.125667561221235e-07,15000.0,-1632231.7808776665
8772,59100,591,6,0.0,-2.8404427051544188,801547.6,0.0003,352918.3125,0.2,0.0,2950,1.0012876987457275,-0.19706547260284424,4.6253204928348167e-07,15000.0,-1632231.7808776665
8784,59200,592,6,0.0,-2.840445852279663,605428.4625,0.0003,305869.96875,0.2,0.0,2955,1.0012860298156738,-1.268902063369751,-9.15288925895652e-07,15000.0,-1632231.7808776665
8798,59300,593,6,0.0,-2.840429973602295,359749.35625,0.0003,178486.59375,0.2,0.0,2960,1.0012598037719727,-0.8360728025436401,-7.954120631481487e-06,15000.0,-1632231.7808776665
8811,59400,594,6,5.3644182e-09,-2.840364694595337,194077.128125,0.0003,92787.6484375,0.2,0.0,2965,1.0012356042861938,-2.9998960494995117,-2.930164406222957e-07,15000.0,-1632231.7808776665
8825,59500,595,6,1.1920929e-09,-2.8403385639190675,1620733.1,0.0003,825843.0625,0.2,0.0,2970,1.0012311935424805,-0.24776530265808105,-1.0288238434430496e-05,15000.0,-1632231.7808776665
8838,59600,596,6,0.0,-2.8403343677520754,551213.85,0.0003,272387.90625,0.2,0.0,2975,1.0012335777282715,0.09868305921554565,-4.233360349559234e-06,15000.0,-1632231.7808776665
8852,59700,597,6,0.0,-2.8403435230255125,385933.1,0.0003,188939.78125,0.2,0.0,2980,1.0012404918670654,0.07796204090118408,-3.5660266675563436e-06,15000.0,-1632231.7808776665
8866,59800,598,6,0.0,-2.840357208251953,506906.4875,0.0003,242445.125,0.2,0.0,2985,1.0012457370758057,-0.09566247463226318,4.355072956840899e-06,15000.0,-1632231.7808776665
8879,59900,599,6,0.0,-2.840366983413696,417651.4875,0.0003,207022.125,0.2,0.0,2990,1.0012538433074951,-0.11355030536651611,-2.393841759840143e-06,15000.0,-1632231.7808776665
8893,60000,600,6,1.1920929e-09,-2.8403875827789307,418166.5375,0.0003,203092.59375,0.2,0.0,2995,1.001262903213501,0.340736448764801,-1.9021033807575805e-06,15000.0,-1786091.1004987499
8907,60100,601,6,0.0,-2.8404010772705077,20036655.2,0.0003,9851775.0,0.2,0.0,3000,1.0012671947479248,-0.08391141891479492,1.076698279511845e-06,15000.0,-1786091.1004987499
8921,60200,602,6,0.0,-2.840407609939575,284927.278125,0.0003,118187.8984375,0.2,0.0,3005,1.0012686252593994,-2.111173152923584,1.1315345894047368e-06,15000.0,-1786091.1004987499
8933,60300,603,6,0.0,-2.840407657623291,180613.09375,0.0003,71960.359375,0.2,0.0,3010,1.0012668371200562,0.37867075204849243,-2.4774074773858956e-06,15000.0,-1786091.1004987499
8947,60400,604,6,0.0,-2.8404034614562987,317277.18125,0.0003,131425.03125,0.2,0.0,3015,1.0012649297714233,-0.9800393581390381,-2.651214593640816e-07,15000.0,-1786091.1004987499
8959,60500,605,6,0.0,-2.8403929233551026,356358.73125,0.0003,177465.625,0.2,0.0,3020,1.001251220703125,0.3014240860939026,-3.999471678106659e-06,15000.0,-1786091.1004987499
8973,60600,606,6,0.0,-2.8403605461120605,422230.55625,0.0003,207292.84375,0.2,0.0,3025,1.001235008239746,-0.08793246746063232,-6.8756344063558575e-06,15000.0,-1786091.1004987499
8986,60700,607,6,5.9604643e-10,-2.840330219268799,754224.775,0.0003,383478.15625,0.2,0.0,3030,1.0012210607528687,0.031910836696624756,-1.0174274491703272e-05,15000.0,-1786091.1004987499
8999,60800,608,6,0.0,-2.840305757522583,1455297.05,0.0003,707016.0625,0.2,0.0,3035,1.0012118816375732,-0.08639872074127197,-4.237651877758708e-06,15000.0,-1786091.1004987499
9013,60900,609,6,0.0,-2.8402848720550535,380581.85,0.0003,190611.125,0.2,0.0,3040,1.001196265220642,-0.429057240486145,-5.84602357101005e-07,15000.0,-1786091.1004987499
9027,61000,610,6,0.0,-2.8402508735656737,430308.05,0.0003,214241.203125,0.2,0.0,3045,1.0011805295944214,0.23141682147979736,-2.2335052257460574e-06,15000.0,-1786091.1004987499
9041,61100,611,6,0.0,-2.8402236461639405,1433966.3,0.0003,714192.5625,0.2,0.0,3050,1.0011699199676514,-2.516122341156006,1.7094612303480972e-07,15000.0,-1786091.1004987499
9054,61200,612,6,0.0,-2.840207576751709,649242.6125,0.0003,315649.6875,0.2,0.0,3055,1.0011661052703857,0.3861895203590393,2.954006136590692e-07,15000.0,-1786091.1004987499
9068,61300,613,6,0.0,-2.8402043342590333,768376.775,0.0003,356709.03125,0.2,0.0,3060,1.0011659860610962,-1.556748628616333,-4.861354835128395e-07,15000.0,-1786091.1004987499
9081,61400,614,6,0.0,-2.8402051448822023,272457.78125,0.0003,118493.8984375,0.2,0.0,3065,1.0011675357818604,-1.3935034275054932,1.0943412931396779e-07,15000.0,-1786091.1004987499
9095,61500,615,6,0.0,-2.8402086734771728,286525.44375,0.0003,150204.328125,0.2,0.0,3070,1.001169204711914,-0.024121880531311035,-2.224445303511402e-07,15000.0,-1786091.1004987499
9109,61600,616,6,0.0,-2.840211009979248,395211.2125,0.0003,190746.453125,0.2,0.0,3075,1.0011696815490723,-2.4575693607330322,1.577138867503436e-07,15000.0,-1786091.1004987499
9122,61700,617,6,0.0,-2.840212345123291,1071038.4,0.0003,507710.28125,0.2,0.0,3080,1.0011707544326782,0.1050724983215332,-7.317066081924395e-07,15000.0,-1786091.1004987499
9136,61800,618,6,0.0,-2.8402159214019775,317724.31875,0.0003,142509.296875,0.2,0.0,3085,1.0011744499206543,0.12620586156845093,-7.038116338620171e-07,15000.0,-1786091.1004987499
9150,61900,619,6,0.0,-2.840224599838257,1248681.45,0.0003,568879.25,0.2,0.0,3090,1.0011787414550781,0.39172661304473877,-1.475334188683064e-06,15000.0,-1786091.1004987499
9164,62000,620,6,0.0,-2.8402323722839355,1407966.925,0.0003,645870.75,0.2,0.0,3095,1.0011816024780273,0.1793280839920044,-1.1193752079918796e-06,15000.0,-1786091.1004987499
9178,62100,621,6,0.0,-2.84023699760437,640863.7,0.0003,285299.90625,0.2,0.0,3100,1.0011835098266602,0.061399638652801514,-4.6730040139664195e-07,15000.0,-1786091.1004987499
9192,62200,622,6,0.0,-2.8402390480041504,538423.34375,0.0003,243069.59375,0.2,0.0,3105,1.0011826753616333,-1.852048635482788,-7.963180394199298e-07,15000.0,-1786091.1004987499
9206,62300,623,6,0.0,-2.840236473083496,966104.875,0.0003,441308.625,0.2,0.0,3110,1.001181960105896,-0.4415409564971924,4.625320471518535e-07,15000.0,-1786091.1004987499
9219,62400,624,6,0.0,-2.8402364253997803,377073.275,0.0003,170495.078125,0.2,0.0,3115,1.0011824369430542,-0.025015950202941895,-2.3813248285264876e-06,15000.0,-1786091.1004987499
9233,62500,625,6,0.0,-2.840239715576172,692197.725,0.0003,323789.71875,0.2,0.0,3120,1.0011873245239258,-0.4915506839752197,-2.2907256791881993e-06,15000.0,-1786091.1004987499
9246,62600,626,6,0.0,-2.84025297164917,894517.3875,0.0003,415906.1875,0.2,0.0,3125,1.0011951923370361,-1.0248961448669434,-3.375053405818562e-06,15000.0,-1786091.1004987499
9260,62700,627,6,0.0,-2.8402679443359373,1473582.85,0.0003,708686.25,0.2,0.0,3130,1.0012016296386719,0.25887811183929443,-7.448196503645477e-06,15000.0,-1786091.1004987499
9273,62800,628,6,0.0,-2.8402799129486085,236158.821875,0.0003,122292.390625,0.2,0.0,3135,1.0012071132659912,-4.126012802124023,-8.287668377349178e-06,15000.0,-1786091.1004987499
9287,62900,629,6,0.0,-2.8402913093566893,278801.3375,0.0003,136920.1875,0.2,0.0,3140,1.001213788986206,-1.4403364658355713,-1.8036365336371319e-06,15000.0,-1786091.1004987499
9300,63000,630,6,0.0,-2.8403050899505615,602119.925,0.0003,280943.53125,0.2,0.0,3145,1.0012201070785522,-4.599484443664551,5.769729440885385e-08,15000.0,-1786091.1004987499
9314,63100,631,6,0.0,-2.8403154373168946,1239891.425,0.0003,571749.0625,0.2,0.0,3150,1.0012235641479492,-0.8030585050582886,-1.4853477239284985e-06,15000.0,-1786091.1004987499
9328,63200,632,6,0.0,-2.840320920944214,1922490.125,0.0003,928906.9375,0.2,0.0,3155,1.0012258291244507,-1.5677299499511719,-7.152557301992601e-09,15000.0,-1786091.1004987499
9341,63300,633,6,0.0,-2.84032564163208,1667260.375,0.0003,763670.0,0.2,0.0,3160,1.001227855682373,-2.326127290725708,-4.6062468754826115e-07,15000.0,-1786091.1004987499
9355,63400,634,6,0.0,-2.840328741073608,1773898.375,0.0003,816303.375,0.2,0.0,3165,1.0012290477752686,-2.74753999710083,-2.28881834374306e-08,15000.0,-1786091.1004987499
9369,63500,635,6,0.0,-2.8403308391571045,1613651.925,0.0003,742756.375,0.2,0.0,3170,1.0012296438217163,-0.8455910682678223,-8.342266298200229e-07,15000.0,-1786091.1004987499
9383,63600,636,6,0.0,-2.84033203125,1771415.775,0.0003,816325.25,0.2,0.0,3175,1.0012305974960327,-0.6166783571243286,-7.326602904811352e-07,15000.0,-1786091.1004987499
